,time,MISO,MOSI
522,0.52272776,0xff,0x00
523,0.52272936,0xff,0x00
524,0.52273096,0xff,0x00
525,0.52273256,0xff,0x00
526,0.52273416,0xff,0x00
527,0.52273576,0xff,0x00
528,0.52273736,0xff,0x55
529,0.52273896,0xff,0xaa
530,0.5227788,0xff,0x0a
531,0.5227806,0xff,0x3b
532,0.52278644,0xe5,0xff
533,0.52278824,0x00,0xff
534,0.52279004,0x00,0xff
535,0.52279184,0x00,0xff
536,0.52279364,0x00,0xff
537,0.52279544,0x00,0xff
538,0.52279724,0x00,0xff
539,0.52279904,0x00,0xff
540,0.52280084,0x00,0xff
541,0.52280264,0x00,0xff
542,0.52280444,0x00,0xff
543,0.52280624,0x00,0xff
544,0.52280804,0x00,0xff
545,0.52280984,0x00,0xff
546,0.52281164,0x00,0xff
547,0.52281344,0x00,0xff
548,0.52281524,0x00,0xff
549,0.52281704,0x00,0xff
550,0.52281884,0x00,0xff
551,0.52282064,0x00,0xff
552,0.52282244,0x00,0xff
553,0.52282424,0x00,0xff
554,0.52282604,0x00,0xff
555,0.52282784,0x00,0xff
556,0.52282964,0x00,0xff
557,0.52283144,0x00,0xff
558,0.52283324,0x00,0xff
559,0.52283504,0x00,0xff
560,0.52283684,0x00,0xff
561,0.52291716,0x00,0xff
562,0.52291896,0x00,0xff
563,0.52292076,0x00,0xff
564,0.52292256,0x00,0xff
565,0.52292436,0x00,0xff
566,0.52292616,0x00,0xff
567,0.52292796,0x00,0xff
568,0.52292976,0x00,0xff
569,0.52293156,0x00,0xff
570,0.52293336,0x00,0xff
571,0.52293516,0x00,0xff
572,0.52293696,0x00,0xff
573,0.52293876,0x00,0xff
574,0.52294056,0x00,0xff
575,0.52294236,0x00,0xff
576,0.52294416,0x00,0xff
577,0.52294596,0x00,0xff
578,0.52294776,0x00,0xff
579,0.52294956,0x00,0xff
580,0.52295136,0x00,0xff
581,0.52295316,0x00,0xff
582,0.52295496,0x00,0xff
583,0.52295676,0x00,0xff
584,0.52295856,0x00,0xff
585,0.52296036,0x00,0xff
586,0.52296216,0x00,0xff
587,0.52296396,0x00,0xff
588,0.52296576,0x00,0xff
589,0.52296756,0x00,0xff
590,0.52305476,0x00,0xff
591,0.52305656,0x00,0xff
